0.9922553	680.522767	680.521329	680.426774	680.425336	
1.002408	680.524464	680.521329	680.428471	680.425336	
1.012499	680.52676	680.521329	680.430767	680.425336	
1.022599	680.529671	680.521329	680.433678	680.425336	
1.032772	680.533226	680.521329	680.437233	680.425336	
1.042906	680.537382	680.521329	680.441389	680.425336	
1.05308	680.542177	680.521329	680.446184	680.434062	
1.063184	680.547549	680.521329	680.451556	680.434062	
1.07328	680.553528	680.521329	680.457535	680.434062	
1.083499	680.560212	680.521329	680.464219	680.434062	
1.093638	680.567458	680.530055	680.471465	680.442789	
1.103787	680.575327	680.538782	680.479334	680.451515	
1.113908	680.583792	680.547509	680.487799	680.460242	
1.124025	680.592862	680.556235	680.496869	680.468969	
1.134223	680.602633	680.573689	680.50664	680.477695	
1.14436	680.612965	680.582415	680.516971	680.486422	
1.154492	680.623904	680.591142	680.527911	680.503875	
1.164659	680.635498	680.608595	680.539505	680.512602	
1.174763	680.647634	680.626048	680.55164	680.530055	
1.184844	680.660353	680.643502	680.56436	680.538782	
1.195098	680.67393	680.652228	680.577937	680.556235	
1.205254	680.687989	680.669682	680.591996	680.564962	
1.215564	680.702905	680.678408	680.606912	680.582415	
1.225488	680.717839	680.695862	680.621846	680.591142	
1.23562	680.733707	680.713315	680.637714	680.608595	
1.245764	680.750216	680.730768	680.654223	680.626048	
1.255877	680.767284	680.748221	680.671291	680.643502	
1.266008	680.785004	680.765675	680.689011	680.660955	
1.276156	680.803365	680.783128	680.707372	680.678408	
1.286283	680.822309	680.800581	680.726315	680.695862	
1.296414	680.841871	680.818035	680.745878	680.713315	
1.306614	680.862198	680.844215	680.766205	680.730768	
1.31682	680.883166	680.861668	680.787173	680.748221	
1.326832	680.904311	680.887848	680.808318	680.774401	
1.336957	680.926327	680.905301	680.830334	680.800581	
1.347118	680.949047	680.931481	680.853053	680.826761	
1.357267	680.972352	680.957661	680.876359	680.852941	
1.367385	680.996207	680.983841	680.900214	680.879121	
1.377523	681.02071	681.010021	680.924716	680.905301	
1.387935	681.046798	681.027474	680.950805	680.931481	
1.397808	681.07162	681.062381	680.975626	680.957661	
1.407984	681.098074	681.088561	681.002081	680.983841	
1.418081	681.124957	681.114741	681.028963	681.018747	
1.42819	681.152463	681.140921	681.05647	681.044927	
1.43834	681.180714	681.1671	681.084721	681.079834	
1.44851	681.209633	681.202007	681.11364	681.114741	
1.458615	681.238972	681.236914	681.142979	681.140921	
1.468825	681.269254	681.263094	681.173261	681.175827	
1.478879	681.299668	681.298	681.203675	681.202007	
1.489304	681.331891	681.32418	681.235898	681.236914	
1.499194	681.363016	681.359087	681.267023	681.27182	
1.509346	681.395586	681.393993	681.299593	681.306727	
1.519444	681.428599	681.4289	681.332606	681.341633	
1.529563	681.462292	681.463806	681.366299	681.37654	
1.53971	681.496711	681.498713	681.400718	681.411447	
1.549831	681.531638	681.53362	681.435645	681.446353	
1.559956	681.567194	681.5598	681.471201	681.489986	
1.57012	681.603522	681.594706	681.507529	681.524893	
1.580242	681.640303	681.629613	681.54431	681.5598	
1.590704	681.679006	681.673246	681.583013	681.603433	
1.600565	681.716033	681.708153	681.62004	681.638339	
1.61071	681.75476	681.751786	681.658767	681.673246	
1.620898	681.794268	681.795419	681.698275	681.708153	
1.630938	681.833794	681.830326	681.737801	681.743059	
1.642251	681.879168	681.873959	681.783175	681.786692	
1.65228	681.919947	681.908865	681.823954	681.830326	
1.662384	681.961629	681.952499	681.865636	681.865232	
1.672558	682.004252	681.996132	681.908259	681.917592	
1.682653	682.047132	682.039765	681.951139	681.961225	
1.692874	682.091191	682.074672	681.995198	682.004859	
1.703008	682.135488	682.127032	682.039495	682.048492	
1.713158	682.180475	682.170665	682.084482	682.092125	
1.723365	682.226327	682.214298	682.130334	682.135758	
1.733426	682.27214	682.257931	682.176147	682.179391	
1.74359	682.319035	682.310291	682.223042	682.223025	
1.75371	682.36634	682.353924	682.270347	682.266658	
1.763844	682.414342	682.406284	682.318349	682.319018	
1.773982	682.462965	682.458644	682.366972	682.371378	
1.784097	682.512101	682.502277	682.416108	682.415011	
1.794275	682.562157	682.554637	682.466163	682.467371	
1.804548	682.613371	682.606997	682.517378	682.511004	
1.814569	682.663834	682.659357	682.567841	682.563364	
