3.426643	483.020805	483.01987	547.353641	547.352707	
3.436792	483.022352	483.01987	547.355188	547.352707	
3.446965	483.024524	483.01987	547.35736	547.352707	
3.457023	483.027277	483.01987	547.360113	547.352707	
3.467183	483.030678	483.01987	547.363514	547.361433	
3.47734	483.034697	483.01987	547.367533	547.361433	
3.48748	483.039327	483.01987	547.372163	547.361433	
3.49764	483.044585	483.01987	547.377421	547.361433	
3.507748	483.050427	483.01987	547.383264	547.361433	
3.517853	483.056882	483.01987	547.389718	547.361433	
3.528386	483.064292	483.01987	547.397128	547.37016	
3.538461	483.071969	483.01987	547.404805	547.37016	
3.548556	483.080276	483.01987	547.413112	547.378887	
3.558692	483.089233	483.028597	547.422069	547.387613	
3.568832	483.098818	483.037324	547.431655	547.39634	
3.57895	483.108982	483.054777	547.441818	547.405067	
3.589069	483.119771	483.07223	547.452607	547.42252	
3.5992	483.131187	483.080957	547.464023	547.439973	
3.609329	483.143215	483.089684	547.476051	547.4487	
3.619738	483.15624	483.107137	547.489076	547.457426	
3.629645	483.169261	483.115864	547.502097	547.47488	
3.639962	483.183368	483.133317	547.516205	547.492333	
3.649912	483.197596	483.15077	547.530432	547.509786	
3.660002	483.21264	483.168223	547.545477	547.52724	
3.670182	483.228455	483.185677	547.561292	547.544693	
3.680388	483.244927	483.20313	547.577763	547.562146	
3.690425	483.261726	483.220583	547.594562	547.5796	
3.700603	483.279389	483.238037	547.612225	547.597053	
3.710706	483.297534	483.264217	547.63037	547.623233	
3.721184	483.317023	483.28167	547.649859	547.640686	
3.730996	483.335833	483.30785	547.668669	547.666866	
3.741288	483.356212	483.325303	547.689048	547.684319	
3.751243	483.376498	483.351483	547.709334	547.701773	
3.761322	483.39766	483.368936	547.730496	547.727953	
3.771488	483.419626	483.395116	547.752462	547.754132	
3.781666	483.442336	483.421296	547.775173	547.780312	
3.791777	483.465313	483.447476	547.798149	547.806492	
3.801921	483.489085	483.473656	547.821921	547.823946	
3.812104	483.513569	483.499836	547.846405	547.850126	
3.82261	483.539505	483.526016	547.872341	547.876305	
3.832635	483.564835	483.552196	547.897671	547.902485	
3.842694	483.590858	483.578376	547.923694	547.928665	
3.85288	483.61785	483.613282	547.950686	547.963572	
3.862987	483.645229	483.639462	547.978065	547.981025	
3.873151	483.673393	483.665642	548.006229	548.015932	
3.883512	483.702756	483.691822	548.035592	548.033385	
3.893409	483.731366	483.726729	548.064202	548.068292	
3.903595	483.761443	483.752909	548.094279	548.094472	
3.913758	483.792084	483.787815	548.12492	548.129378	
3.923906	483.823287	483.822722	548.156123	548.155558	
3.934085	483.855221	483.848902	548.188057	548.190465	
3.944319	483.887951	483.883808	548.220788	548.225371	
3.954343	483.92059	483.909988	548.253427	548.260278	
3.964438	483.954094	483.944895	548.28693	548.295185	
3.974622	483.988511	483.988528	548.321348	548.330091	
3.984766	484.023403	484.023435	548.356239	548.364998	
3.994879	484.05881	484.067068	548.391647	548.399904	
4.005136	484.095351	484.101975	548.428187	548.426084	
4.015337	484.132325	484.136881	548.465162	548.460991	
4.025305	484.16903	484.171788	548.501866	548.495897	
4.035494	484.207193	484.206694	548.54003	548.539531	
4.045596	484.245621	484.250328	548.578457	548.574437	
4.055745	484.284855	484.293961	548.617691	548.609344	
4.065911	484.324787	484.328867	548.657623	548.652977	
4.075992	484.36498	484.372501	548.697817	548.69661	
4.086202	484.406338	484.416134	548.739174	548.740243	
4.09639	484.448208	484.45104	548.781045	548.783877	
4.106455	484.490177	484.494674	548.823013	548.818783	
4.11661	484.533147	484.538307	548.865983	548.862417	
4.126692	484.576406	484.590667	548.909243	548.90605	
4.136882	484.620778	484.6343	548.953614	548.949683	
4.146977	484.665318	484.677933	548.998154	548.993316	
4.157146	484.710825	484.721567	549.043661	549.045676	
4.167332	484.757045	484.773926	549.089881	549.089309	
4.177405	484.803321	484.81756	549.136157	549.132943	
4.187585	484.850751	484.869919	549.183588	549.185302	
4.205698	484.937499	484.948459	549.270335	549.263842	
4.210128	484.958639	484.974639	549.291476	549.290022	
4.220226	485.007654	485.018272	549.34049	549.342382	
4.230365	485.057476	485.070632	549.390312	549.386015	
4.240667	485.10876	485.114266	549.441596	549.438375	
4.251067	485.16116	485.166625	549.493996	549.490735	
4.26082	485.210855	485.218985	549.543692	549.534368	
4.270944	485.263063	485.271345	549.595899	549.586728	
4.281512	485.318249	485.332432	549.651086	549.639088	
4.291166	485.36918	485.384792	549.702016	549.691448	
4.301466	485.424213	485.437152	549.757049	549.752534	
4.311462	485.478186	485.489511	549.811023	549.804894	
4.321566	485.533348	485.550598	549.866184	549.865981	
4.331736	485.589525	485.602958	549.922361	549.918341	
4.342209	485.648055	485.664044	549.980891	549.970701	
4.352086	485.703749	485.725131	550.036586	550.031787	
4.362224	485.761616	485.777491	550.094452	550.084147	
4.372308	485.819719	485.829851	550.152555	550.145234	
4.38263	485.879881	485.890937	550.212717	550.20632	
4.392728	485.939355	485.952024	550.272192	550.267407	
4.403056	486.000819	486.01311	550.333655	550.319766	
4.413006	486.060598	486.074197	550.393434	550.380853	
4.423135	486.12208	486.135283	550.454916	550.441939	
4.434241	486.190339	486.19637	550.523175	550.511753	
4.443457	486.247308	486.24873	550.580145	550.564113	
4.453579	486.310615	486.318543	550.643451	550.633926	
4.46373	486.374716	486.379629	550.707552	550.695012	
4.473896	486.4395	486.440716	550.772336	550.764825	
4.484036	486.504766	486.501802	550.837602	550.834639	
4.494134	486.570373	486.562889	550.903209	550.895725	
4.504354	486.637402	486.632702	550.970239	550.965538	
4.514443	486.70418	486.693789	551.037016	551.026625	
4.524541	486.771596	486.763602	551.104432	551.087711	
4.535936	486.848585	486.833415	551.181422	551.157524	
4.544889	486.909402	486.903228	551.242238	551.227338	
4.555015	486.978905	486.964315	551.311741	551.305877	
4.565172	487.049206	487.034128	551.382042	551.375691	
4.575272	487.119708	487.103941	551.452544	551.445504	
4.58543	487.191278	487.173754	551.524114	551.515317	
4.59555	487.263173	487.243567	551.596009	551.58513	
4.605686	487.335798	487.322107	551.668634	551.66367	
4.616027	487.410576	487.39192	551.743412	551.733483	
4.626075	487.483782	487.47046	551.816619	551.803296	
4.637146	487.56531	487.540273	551.898146	551.873109	
4.646417	487.633919	487.610086	551.966755	551.951649	
4.656879	487.712149	487.688626	552.044985	552.038916	
4.666656	487.785729	487.767166	552.118565	552.117456	
4.67674	487.862279	487.836979	552.195115	552.187269	
4.686961	487.940522	487.915519	552.273359	552.265809	
4.697047	488.018308	487.994059	552.351144	552.344348	
4.707183	488.097113	488.081325	552.429949	552.422888	
4.717542	488.178334	488.159865	552.51117	552.501428	
4.727462	488.256645	488.238405	552.589481	552.588694	
4.738954	488.348286	488.325671	552.681122	552.667234	
4.747748	488.418706	488.412938	552.751542	552.745774	
4.757998	488.501542	488.491478	552.834379	552.833041	
4.768098	488.58412	488.578744	552.916956	552.920307	
4.778509	488.669804	488.657284	553.00264	553.007573	
4.788384	488.750737	488.74455	553.083573	553.086113	
4.798503	488.834937	488.831817	553.167773	553.17338	
4.808659	488.920073	488.919083	553.252909	553.260646	
4.818767	489.005461	488.997623	553.338297	553.347913	
4.828882	489.091513	489.08489	553.42435	553.426453	
4.840149	489.188191	489.172156	553.521027	553.513719	
4.849279	489.26688	489.259423	553.599716	553.600985	
4.859336	489.354206	489.346689	553.687042	553.688252	
4.869476	489.442907	489.442682	553.775743	553.775518	
4.879544	489.531584	489.529949	553.86442	553.862785	
4.889889	489.623424	489.617215	553.95626	553.950051	
4.899818	489.712026	489.704482	554.044863	554.046044	
4.909975	489.803381	489.800475	554.136217	554.142038	
4.920081	489.894843	489.887741	554.227679	554.229304	
4.930226	489.987304	489.983734	554.32014	554.325297	
4.941356	490.089573	490.071001	554.42241	554.412564	
4.950527	490.174193	490.166994	554.507029	554.508557	
4.960729	490.269062	490.262987	554.601898	554.60455	
4.970779	490.363072	490.35898	554.695908	554.700543	
4.980897	490.458315	490.454973	554.791151	554.787809	
4.991323	490.557197	490.550966	554.890033	554.883802	
5.001135	490.65074	490.646959	554.983577	554.979796	
5.011285	490.748203	490.742952	555.08104	555.075789	
5.021414	490.846032	490.847672	555.178868	555.171782	
5.031516	490.94423	490.943665	555.277066	555.267775	
5.042573	491.052536	491.039658	555.385372	555.363768	
5.051877	491.144081	491.135652	555.476918	555.468488	
5.072718	491.352473	491.240371	555.68531	555.677927	
5.077982	491.405004	491.406178	555.73784	555.739014	
5.088092	491.50857	491.510897	555.841406	555.843734	
5.098233	491.60933	491.60689	555.942166	555.948453	
5.108347	491.712297	491.694157	556.045133	556.044446	
5.118506	491.816405	491.781423	556.149241	556.149166	
5.128651	491.920914	491.886143	556.25375	556.253886	
5.138767	492.02579	491.990863	556.358626	556.349879	
5.149248	492.135088	492.095583	556.467924	556.454599	
5.159138	492.238771	492.209029	556.571607	556.559319	
5.16929	492.345838	492.322475	556.678675	556.664038	
5.179352	492.452539	492.435922	556.785376	556.768758	
5.189851	492.564637	492.549368	556.897473	556.873478	
5.199607	492.669279	492.662815	557.002116	556.986924	
5.209748	492.778703	492.776261	557.111539	557.100371	
5.219857	492.888382	492.880981	557.221218	557.213817	
5.229985	492.998894	492.994427	557.33173	557.318537	
5.240514	493.114515	493.107874	557.447351	557.423257	
5.250295	493.222467	493.212593	557.555303	557.54543	
5.260411	493.334606	493.32604	557.667442	557.650149	
5.270526	493.447425	493.439486	557.780261	557.763596	
5.280726	493.561853	493.544206	557.894689	557.885769	
5.291193	493.679953	493.666379	558.012789	557.999215	
5.300959	493.790595	493.779825	558.123431	558.112662	
5.311095	493.90615	493.893272	558.238986	558.226108	
5.321168	494.02156	494.015445	558.354396	558.348281	
5.331257	494.137787	494.128891	558.470624	558.470454	
5.341428	494.255594	494.242338	558.588431	558.5839	
5.351625	494.374304	494.364511	558.70714	558.697347	
5.361796	494.493319	494.477957	558.826155	558.81952	
5.371871	494.611816	494.60013	558.944652	558.941693	
5.38203	494.731935	494.722303	559.064772	559.063866	
5.400595	494.953995	494.940469	559.286831	559.282032	
5.404945	495.005939	495.001556	559.338775	559.334392	
5.415126	495.128353	495.123729	559.461189	559.456565	
5.425222	495.249493	495.254629	559.582329	559.587465	
5.435331	495.370849	495.368075	559.703685	559.709638	
5.44549	495.492709	495.490248	559.825545	559.831811	
5.455657	495.614737	495.612421	559.947573	559.953984	
5.465843	495.736957	495.734594	560.069793	560.076157	
5.475922	495.857845	495.856767	560.190681	560.19833	
5.486041	495.979309	495.987667	560.312145	560.320503	
5.496164	496.100797	496.10984	560.433633	560.451403	
5.506331	496.222801	496.232013	560.555637	560.573576	
5.51644	496.344109	496.354186	560.676945	560.695749	
5.526576	496.465729	496.476359	560.798565	560.826649	
5.536774	496.588129	496.607259	560.920965	560.948822	
5.546882	496.709389	496.729432	561.042225	561.062268	
5.55737	496.835317	496.851605	561.168153	561.193168	
5.567228	496.953577	496.973778	561.286413	561.306614	
5.577325	497.074717	497.104678	561.407553	561.428787	
5.587445	497.196157	497.226851	561.528993	561.542234	
5.59755	497.317405	497.349024	561.650241	561.664407	
5.607737	497.439673	497.46247	561.772509	561.795306	
5.617923	497.561893	497.584643	561.894729	561.908753	
5.62799	497.682685	497.698089	562.015521	562.030926	
5.638162	497.804761	497.820263	562.137597	562.153099	
5.648494	497.929609	497.942436	562.262445	562.275272	
5.658465	498.048481	498.073335	562.381317	562.397445	
5.668585	498.169921	498.195508	562.502757	562.519618	
5.678684	498.291013	498.317681	562.623849	562.641791	
5.688856	498.413125	498.448581	562.745961	562.763964	
5.6989	498.533677	498.570754	562.866513	562.886137	
5.709082	498.655801	498.684201	562.988637	563.00831	
5.719272	498.778093	498.806374	563.110929	563.121757	
5.729324	498.898693	498.91982	563.231529	563.235203	
5.739496	499.020781	499.041993	563.353617	563.357376	
5.750985	499.158757	499.164166	563.491593	563.479549	
5.759755	499.263889	499.286339	563.596725	563.601722	
