9.15452	682.947815	682.947336	747.289378	747.288899	
9.16151	682.94856	682.947336	747.290123	747.288899	
9.171652	682.950356	682.947336	747.291919	747.288899	
9.191582	682.956849	682.947336	747.298412	747.288899	
9.195977	682.958192	682.947336	747.299755	747.288899	
9.206104	682.962076	682.947336	747.303639	747.288899	
9.216219	682.96657	682.947336	747.308133	747.288899	
9.226345	682.971683	682.956063	747.313246	747.288899	
9.236457	682.977404	682.956063	747.318967	747.297626	
9.247171	682.984177	682.96479	747.32574	747.297626	
9.257037	682.990966	682.973516	747.332529	747.297626	
9.26713	682.99853	682.982243	747.340093	747.306352	
9.2773	683.006814	682.99097	747.348377	747.315079	
9.287379	683.015559	682.999696	747.357122	747.323806	
9.297519	683.025012	683.008423	747.366575	747.341259	
9.307635	683.035052	683.017149	747.376615	747.349986	
9.317771	683.045733	683.034603	747.387296	747.367439	
9.327972	683.057106	683.043329	747.398669	747.384892	
9.338091	683.069003	683.052056	747.410565	747.393619	
9.348534	683.081944	683.069509	747.423507	747.411072	
9.358411	683.094757	683.078236	747.43632	747.428526	
9.368493	683.108441	683.086963	747.450004	747.437252	
9.37859	683.12276	683.104416	747.464323	747.454705	
9.388687	683.137697	683.113143	747.47926	747.472159	
9.398869	683.153381	683.121869	747.494944	747.489612	
9.408965	683.16954	683.139323	747.511103	747.498339	
9.419084	683.18635	683.156776	747.527913	747.515792	
9.42924	683.203842	683.174229	747.545405	747.533245	
9.439405	683.221979	683.200409	747.563542	747.550699	
9.45827	683.258262	683.235316	747.599825	747.576879	
9.462718	683.266737	683.244042	747.6083	747.594332	
9.472839	683.286811	683.270222	747.628374	747.611785	
9.482945	683.307478	683.296402	747.649041	747.629238	
9.493043	683.328729	683.313855	747.670292	747.646692	
9.503268	683.350884	683.331309	747.692446	747.672872	
9.513403	683.373456	683.357489	747.715019	747.699052	
9.523696	683.397038	683.383669	747.738601	747.725231	
9.533642	683.420384	683.401122	747.761947	747.751411	
9.543827	683.444936	683.436028	747.786499	747.777591	
9.553874	683.469745	683.453482	747.811308	747.803771	
9.564117	683.495699	683.488388	747.837262	747.829951	
9.574224	683.521888	683.514568	747.863451	747.856131	
9.584385	683.548847	683.540748	747.89041	747.891038	
9.594458	683.576186	683.575655	747.917749	747.925944	
9.604628	683.604401	683.610561	747.945964	747.960851	
9.61474	683.63307	683.645468	747.974633	747.987031	
9.624877	683.662435	683.671648	748.003998	748.013211	
9.634999	683.692357	683.697828	748.03392	748.048117	
9.645128	683.722924	683.732734	748.064486	748.083024	
9.655235	683.754033	683.767641	748.095596	748.117931	
9.665498	683.786279	683.793821	748.127842	748.152837	
9.675646	683.818759	683.828728	748.160321	748.179017	
9.685756	683.851739	683.854908	748.193302	748.213924	
9.695968	683.885667	683.889814	748.22723	748.240104	
9.705977	683.919533	683.924721	748.261096	748.27501	
9.716142	683.954523	683.959627	748.296086	748.309917	
9.726251	683.989953	684.003261	748.331516	748.344823	
9.736373	684.026033	684.038167	748.367596	748.37973	
9.746491	684.062724	684.073074	748.404287	748.414637	
9.757049	684.101696	684.10798	748.443259	748.45827	
9.766857	684.13846	684.142887	748.480023	748.501903	
9.777017	684.177162	684.177793	748.518725	748.53681	
9.787095	684.216142	684.221427	748.557705	748.571716	
9.797192	684.255816	684.256333	748.597379	748.606623	
9.807352	684.296383	684.299966	748.637945	748.650256	
9.817667	684.338195	684.3436	748.679758	748.693889	
9.827803	684.379885	684.378506	748.721448	748.728796	
9.837735	684.421329	684.42214	748.762892	748.772429	
9.847976	684.46471	684.465773	748.806273	748.816062	
9.866138	684.544054	684.500679	748.885617	748.885875	
9.870722	684.564021	684.553039	748.905584	748.903329	
9.880685	684.608127	684.605399	748.94969	748.955689	
9.890771	684.653424	684.649032	748.994986	748.999322	
9.900955	684.699799	684.675212	749.041362	749.042955	
9.911101	684.746605	684.701392	749.088167	749.086588	
9.921299	684.79428	684.736299	749.135843	749.130222	
9.931389	684.842078	684.779932	749.18364	749.173855	
9.941564	684.890872	684.832292	749.232435	749.217488	
9.951642	684.939808	684.893378	749.281371	749.269848	
9.962892	684.995285	684.954465	749.336848	749.313481	
9.971952	685.040323	685.006825	749.381886	749.365841	
9.982091	685.091414	685.067911	749.432977	749.418201	
9.992586	685.145007	685.128998	749.48657	749.470561	
10.00237	685.195448	685.181358	749.53701	749.522921	
10.01254	685.248564	685.242444	749.590127	749.566554	
